N,P,K,temperature,ph,Soil_moisture,Conductivity,label
85,53,38,24.90075709,6.588017308,0.147163393,6.795168164,jute
81,56,36,23.39605743,7.097586415,0.141017673,7.091309753,jute
84,55,38,26.8748389,6.956682743,0.157484966,6.349812483,jute
80,45,42,23.1426498,7.380396262,0.144566765,6.91721917,jute
76,54,45,24.29496635,6.176618831,0.144542665,6.918372516,jute
76,56,39,24.39459498,6.551130445,0.148506403,6.733716373,jute
81,40,45,25.7629429,6.427726565,0.161222548,6.202606366,jute
76,44,45,25.4879684,6.740947635,0.160533142,6.229243312,jute
69,47,40,25.37122686,6.130136384,0.169046326,5.915538205,jute
82,40,45,26.21312799,6.667633355,0.162952862,6.136744003,jute
69,57,35,24.30748599,6.186814392,0.157189354,6.361753991,jute
81,36,38,23.76554749,6.334837865,0.159777726,6.258694667,jute
67,60,38,24.79853023,7.16214284,0.156354729,6.395713187,jute
72,51,40,23.20683504,7.422318499,0.14850819,6.733635344,jute
65,39,45,23.66805429,6.768001309,0.165557411,6.040200749,jute
78,50,43,25.12417673,6.348441469,0.152772963,6.545660817,jute
77,52,41,23.89069041,6.097294061,0.146415826,6.82986278,jute
89,52,42,23.09433785,6.14132902,0.131663048,7.59514543,jute
62,49,37,24.21744605,7.479248124,0.170388149,5.868952776,jute
90,48,45,24.06475727,6.509174789,0.136965887,7.301088059,jute
66,47,36,24.85441411,6.57256106,0.173519558,5.763039122,jute
80,52,39,26.41915161,7.165696848,0.160345916,6.236516812,jute
89,52,45,24.89326318,7.207457208,0.139211092,7.183335631,jute
77,51,44,23.25583402,7.124333547,0.141022291,7.091077547,jute
94,37,41,24.7634518,6.463538707,0.14978751,6.676124043,jute
75,41,35,24.97042599,6.856833064,0.171989576,5.814305859,jute
60,55,36,26.12797248,7.132389299,0.179655447,5.566210306,jute
62,56,35,25.97825807,6.235357638,0.176328484,5.671233465,jute
84,40,42,26.2830571,6.704273839,0.164355766,6.084362152,jute
100,56,40,26.38905406,7.433313409,0.139740072,7.156143457,jute
75,56,44,25.2746335,6.109478059,0.150140763,6.660416405,jute
78,46,42,23.09499564,7.095413294,0.145150576,6.889397387,jute
82,48,36,25.79351957,6.352076783,0.161406744,6.195527973,jute
100,58,41,23.17403323,6.658769991,0.121477554,8.231973461,jute
88,50,40,25.63215038,7.051822472,0.149618822,6.683651056,jute
67,41,40,25.848795,7.333143205,0.181410777,5.512351672,jute
72,42,43,26.56767277,6.352771037,0.175590272,5.695076306,jute
89,40,43,26.24532085,7.124050134,0.158403028,6.313010625,jute
89,57,43,26.91515043,6.998787171,0.147699209,6.770516981,jute
61,41,44,24.36972377,6.537914958,0.173765231,5.754891197,jute
79,45,43,25.71901283,7.171054239,0.159994089,6.250230915,jute
84,40,43,25.01157559,7.228268228,0.155757938,6.420218545,jute
98,43,35,25.40785911,7.319952206,0.150044654,6.664682634,jute
75,36,44,23.28081,6.613341343,0.156650387,6.383642061,jute
89,58,35,23.98651719,6.096838784,0.137288556,7.283928313,jute
91,41,37,24.48556447,6.132570523,0.150802157,6.6312049,jute
77,48,36,25.86705009,7.36008498,0.166876088,5.992470311,jute
66,58,35,23.5643831,7.321619041,0.154492975,6.472786202,jute
62,59,41,24.2248758,7.175170657,0.15570911,6.422231819,jute
82,35,35,25.49386782,7.299076163,0.174301762,5.737176657,jute
61,41,35,24.97178693,6.842966479,0.189575087,5.274954718,jute
99,57,38,24.80624984,6.356295568,0.133021906,7.517558778,jute
70,42,43,23.16814977,6.508342839,0.155923547,6.413399514,jute
90,59,35,24.25133493,7.098227926,0.137235516,7.286743474,jute
73,43,42,26.58361011,6.310699968,0.174579811,5.7280392,jute
67,46,44,26.82489244,7.093328631,0.177228614,5.642429718,jute
84,37,42,25.49674786,6.691074249,0.162556735,6.151698347,jute
72,41,36,24.09874353,6.187746776,0.168447943,5.936552155,jute
71,56,37,23.18866654,6.491506245,0.147491869,6.780034763,jute
64,53,38,26.24347471,6.855362875,0.175764353,5.689435788,jute
65,54,39,23.75091572,7.124571593,0.156651365,6.383602198,jute
60,58,37,26.13871511,6.067302109,0.175088485,5.711397882,jute
86,39,43,26.14576648,6.432051512,0.161581943,6.18881033,jute
90,50,44,26.91643698,6.253408852,0.151719766,6.591099005,jute
91,38,36,26.5232969,7.287318723,0.16680786,5.994921342,jute
87,48,38,23.81579631,7.161865733,0.143443909,6.971366054,jute
72,41,36,26.50838667,6.065898283,0.184620045,5.41652994,jute
71,54,35,26.63952463,7.311077075,0.172747029,5.788811571,jute
82,46,41,23.3250131,6.581693772,0.143934989,6.947581048,jute
71,52,43,26.47549543,6.732826127,0.165515033,6.041747288,jute
80,43,43,23.78756036,6.014572075,0.149322653,6.696907545,jute
77,55,43,25.49941707,6.663559451,0.15142524,6.603918854,jute
95,57,41,23.24925555,6.434610995,0.125643811,7.95900722,jute
63,47,35,26.98582182,7.432768147,0.193005668,5.181194997,jute
93,43,38,23.61475336,6.987332927,0.1414641,7.068931281,jute
87,44,43,23.87484465,6.718725189,0.142958877,6.99501856,jute
88,52,39,23.92887902,6.880204617,0.139267481,7.180427161,jute
90,39,37,24.81441246,6.86106911,0.155508509,6.430516296,jute
90,39,43,24.44743944,6.7693455,0.147950229,6.759029741,jute
84,38,43,26.57421679,7.26158085,0.167116465,5.983850829,jute
91,21,26,26.33377983,7.261313694,0.198070868,5.048698016,coffee
107,21,26,26.45288458,7.235070264,0.178265484,5.609610879,coffee
83,38,35,25.70822684,7.18915558,0.171206582,5.840896924,coffee
108,24,31,24.12832546,6.431899748,0.154161506,6.486703631,coffee
116,28,34,23.44372334,6.42321105,0.137324288,7.282033,coffee
116,23,25,23.4123707,6.869720196,0.148855919,6.717905525,coffee
109,31,27,23.05951896,6.973839707,0.144068976,6.941119657,coffee
89,25,34,23.07895447,7.184801627,0.162695638,6.146446275,coffee
118,18,32,27.6496114,6.351823783,0.170533401,5.863953882,coffee
111,32,34,25.46743689,6.392048018,0.149533542,6.687462815,coffee
84,36,28,26.7350622,6.119892347,0.187399069,5.336205808,coffee
85,33,25,26.20811417,6.910823945,0.190266533,5.255785061,coffee
99,15,27,27.0424167,6.501157208,0.198882388,5.028097311,coffee
81,30,31,24.65090184,7.027585559,0.180640154,5.53586774,coffee
95,39,29,27.35152643,7.13411409,0.173935745,5.74924953,coffee
81,34,30,25.17787724,6.647765997,0.180537084,5.539028191,coffee
80,15,28,23.11438731,6.703270635,0.196051929,5.100689411,coffee
104,20,26,27.22783677,7.493191968,0.188185578,5.313903478,coffee
109,29,28,23.26316991,6.724688503,0.146163674,6.841645202,coffee
100,32,26,25.234661,6.043485685,0.166042158,6.022566863,coffee
100,24,28,25.59535262,7.101661011,0.174969425,5.715284252,coffee
83,21,28,25.5674832,7.466900683,0.201268812,4.968479664,coffee
120,23,28,25.67324193,6.877799264,0.155983871,6.410919244,coffee
104,26,30,24.40726724,6.410992833,0.15879542,6.297410835,coffee
108,33,31,23.69287069,7.393825704,0.143563202,6.965573268,coffee
91,25,26,24.53460016,7.482414225,0.179821128,5.561081791,coffee
86,26,27,27.13140403,6.081172981,0.202384202,4.94109714,coffee
98,18,27,27.56088634,6.516312148,0.199726478,5.006847417,coffee
111,27,31,23.59302313,6.043330951,0.145520847,6.871867647,coffee
84,39,35,23.17714381,6.959404135,0.153019898,6.535097828,coffee
98,27,27,24.71384065,7.238109556,0.169170004,5.911213423,coffee
118,21,34,24.38534644,7.234258375,0.146736107,6.81495525,coffee
103,27,31,27.15998538,6.691541233,0.174906741,5.717332514,coffee
82,24,33,26.53543168,6.809593554,0.198096631,5.048041433,coffee
86,31,35,27.01207284,6.485761419,0.184289953,5.426231785,coffee
88,35,35,27.55906475,6.784460602,0.180753574,5.532394054,coffee
84,27,29,23.32293161,7.167092586,0.173735226,5.755885115,coffee
120,40,33,24.23850608,6.73410539,0.130769462,7.647045328,coffee
106,40,30,23.42611644,6.779984384,0.138784753,7.205402481,coffee
113,21,33,26.02241444,7.277422738,0.161810865,6.180054723,coffee
117,34,25,24.83846178,7.21270048,0.146809442,6.811550993,coffee
80,30,25,26.24092174,7.487266991,0.201784605,4.955779444,coffee
88,21,27,24.43011925,7.231166546,0.186986171,5.347989078,coffee
113,33,34,26.00373964,6.559817161,0.150020776,6.665743427,coffee
87,23,28,26.22367404,6.979590627,0.197273,5.069117409,coffee
113,15,29,27.09617155,6.779230041,0.178956507,5.587949935,coffee
98,29,30,25.64004392,6.217974349,0.169681808,5.893383677,coffee
97,29,27,27.74576987,7.205078785,0.187880849,5.32252226,coffee
85,35,32,26.24928198,6.854011265,0.179271592,5.578128631,coffee
82,29,35,26.67377159,6.246872394,0.189546381,5.275753597,coffee
103,33,25,27.10210397,6.911066044,0.17454723,5.729108403,coffee
112,17,28,27.62975458,6.777417989,0.182355125,5.483805303,coffee
99,19,33,27.5364547,6.273741983,0.188983144,5.291477221,coffee
120,20,34,23.56960509,6.906124587,0.141204627,7.081920908,coffee
114,27,28,24.99451759,7.162802357,0.153813714,6.501370892,coffee
100,40,35,27.56441788,6.955787351,0.163225245,6.126503286,coffee
108,35,25,23.98143338,6.971963169,0.148699008,6.724994417,coffee
115,31,30,24.22984659,6.840927967,0.143351401,6.97586485,coffee
87,28,30,25.60153969,6.536676653,0.183458894,5.45081231,coffee
82,24,26,24.31274458,6.089443603,0.191763217,5.214764428,coffee
94,26,27,26.36629861,7.456460375,0.186165297,5.371570416,coffee
87,28,35,26.5602777,6.759211911,0.183735185,5.442615696,coffee
118,40,35,26.35034208,7.460174812,0.141711617,7.0565845,coffee
87,38,29,25.20406808,6.652642579,0.170156286,5.87695008,coffee
92,40,30,23.35723208,6.026287448,0.150353284,6.65100203,coffee
97,22,26,23.60567546,6.074190142,0.169694314,5.892949382,coffee
99,40,32,24.18471151,7.045543056,0.147279015,6.789833583,coffee
89,28,33,26.44414097,6.993236001,0.18296094,5.465647482,coffee
112,39,29,26.12492233,6.726528895,0.150694013,6.635963702,coffee
111,28,26,27.77363343,6.937352845,0.174385657,5.734416559,coffee
114,20,26,25.55656667,7.27905689,0.165978542,6.024875203,coffee
117,26,30,27.92374437,7.079850922,0.167189274,5.981244952,coffee
111,29,31,26.05968403,6.136286518,0.158243766,6.319364255,coffee
119,30,28,26.35770906,6.505203696,0.154563328,6.469839986,coffee
116,40,33,24.91370487,7.042089492,0.13710955,7.293438007,coffee
95,37,35,27.31317116,6.348337519,0.169539947,5.898314924,coffee
86,40,33,26.1387869,7.432322234,0.170684194,5.858773297,coffee
117,37,32,23.1069385,6.787658922,0.129607196,7.715620961,coffee
105,18,35,23.52648086,6.743417121,0.155230892,6.442016729,coffee
109,23,25,25.11711046,7.00733163,0.166351022,6.011384768,coffee
80,18,31,24.02952505,7.303033217,0.194027326,5.153913218,coffee
101,31,26,26.70897548,6.861235184,0.175373263,5.702123491,coffee
103,33,33,26.71717393,7.131435858,0.164006946,6.09730272,coffee
93,26,27,24.59245684,7.288211994,0.1752908,5.704805948,coffee
104,35,28,27.51006055,6.983732393,0.170718925,5.857581386,coffee
116,36,25,27.57847581,6.172090205,0.161460315,6.193472359,coffee
107,38,29,26.65069302,6.35118177,0.158912029,6.292789836,coffee
101,33,33,26.97251562,6.908671379,0.167500094,5.97014592,coffee
107,31,31,23.17124551,6.766184468,0.143025121,6.99177872,coffee
99,16,30,23.52652084,6.392791654,0.16914842,5.911967741,coffee
103,40,30,27.30901814,6.348316257,0.163635943,6.11112682,coffee
118,31,34,27.54823036,6.123796057,0.156001259,6.410204685,coffee
106,21,35,25.627355,7.428523634,0.164366389,6.083968911,coffee
116,38,34,23.29250318,6.020947179,0.129215442,7.739013086,coffee
97,35,26,24.91461008,6.334610249,0.164016519,6.096946839,coffee
107,34,32,26.77463708,6.78006386,0.160547035,6.228704249,coffee
99,15,27,27.41711238,6.086922359,0.201539804,4.961799007,coffee
118,33,30,24.13179691,6.362607851,0.138849707,7.202031779,coffee
117,32,34,26.2724184,6.758792552,0.149029609,6.710075994,coffee
104,18,30,23.60301571,6.779832611,0.161861945,6.178104416,coffee
